query	baidu_max_title_char_length_first_screen	baidu_max_title_word_length_first_screen	baidu_max_title_matches_fraction_with_query_first_screen	baidu_avg_title_char_length_first_screen	baidu_avg_title_word_length_first_screen	baidu_avg_title_matches_fraction_with_query_first_screen	baidu_max_snippet_char_length_first_screen	baidu_max_snippet_word_length_first_screen	baidu_max_snippet_matches_fraction_with_query_first_screen	baidu_avg_snippet_char_length_first_screen	baidu_avg_snippet_word_length_first_screen	baidu_avg_snippet_matches_fraction_with_query_first_screen	baidu_max_title_char_length_other_screens	baidu_max_title_word_length_other_screens	baidu_max_title_matches_fraction_with_query_other_screens	baidu_avg_title_char_length_other_screens	baidu_avg_title_word_length_other_screens	baidu_avg_title_matches_fraction_with_query_other_screens	baidu_max_snippet_char_length_other_screens	baidu_max_snippet_word_length_other_screens	baidu_max_snippet_matches_fraction_with_query_other_screens	baidu_avg_snippet_char_length_other_screens	baidu_avg_snippet_word_length_other_screens	baidu_avg_snippet_matches_fraction_with_query_other_screens	sogou_max_title_char_length_first_screen	sogou_max_title_word_length_first_screen	sogou_max_title_matches_fraction_with_query_first_screen	sogou_avg_title_char_length_first_screen	sogou_avg_title_word_length_first_screen	sogou_avg_title_matches_fraction_with_query_first_screen	sogou_max_snippet_char_length_first_screen	sogou_max_snippet_word_length_first_screen	sogou_max_snippet_matches_fraction_with_query_first_screen	sogou_avg_snippet_char_length_first_screen	sogou_avg_snippet_word_length_first_screen	sogou_avg_snippet_matches_fraction_with_query_first_screen	sogou_max_title_char_length_other_screens	sogou_max_title_word_length_other_screens	sogou_max_title_matches_fraction_with_query_other_screens	sogou_avg_title_char_length_other_screens	sogou_avg_title_word_length_other_screens	sogou_avg_title_matches_fraction_with_query_other_screens	sogou_max_snippet_char_length_other_screens	sogou_max_snippet_word_length_other_screens	sogou_max_snippet_matches_fraction_with_query_other_screens	sogou_avg_snippet_char_length_other_screens	sogou_avg_snippet_word_length_other_screens	sogou_avg_snippet_matches_fraction_with_query_other_screens	delta_max_title_char_length_first_screen	delta_max_title_word_length_first_screen	delta_max_title_matches_fraction_with_query_first_screen	delta_avg_title_char_length_first_screen	delta_avg_title_word_length_first_screen	delta_avg_title_matches_fraction_with_query_first_screen	delta_max_snippet_char_length_first_screen	delta_max_snippet_word_length_first_screen	delta_max_snippet_matches_fraction_with_query_first_screen	delta_avg_snippet_char_length_first_screen	delta_avg_snippet_word_length_first_screen	delta_avg_snippet_matches_fraction_with_query_first_screen	delta_max_title_char_length_other_screens	delta_max_title_word_length_other_screens	delta_max_title_matches_fraction_with_query_other_screens	delta_avg_title_char_length_other_screens	delta_avg_title_word_length_other_screens	delta_avg_title_matches_fraction_with_query_other_screens	delta_max_snippet_char_length_other_screens	delta_max_snippet_word_length_other_screens	delta_max_snippet_matches_fraction_with_query_other_screens	delta_avg_snippet_char_length_other_screens	delta_avg_snippet_word_length_other_screens	delta_avg_snippet_matches_fraction_with_query_other_screens	
羊脂白玉	87	21	0.5	42.75	9.25	0.208333333333	333	69	0.150943396226	198.5	44.5	0.0647803625142	91	19	0.5	56.8333333333	12.0	0.291812865497	245	56	0.177777777778	220.833333333	45.5	0.0736168772459	19	4	0.5	19.0	4.0	0.5	381	65	0.430769230769	190.5	32.5	0.215384615385	94	22	0.375	53.1428571429	12.0	0.15473342447	1162	215	0.120567375887	260.285714286	50.8571428571	0.0291840437313	68	17	0.0	23.75	5.25	-0.291666666667	-48	4	-0.279825834543	8.0	12.0	-0.15060425287	-3	-3	0.125	3.69047619048	0.0	0.137079441027	-917	-159	0.0572104018913	-39.4523809524	-5.35714285714	0.0444328335146	
传奇SF	86	22	0.235294117647	80.4	19.8	0.175918852389	265	61	0.113636363636	195.4	43.8	0.0703687893102	92	19	0.176470588235	64.6	14.6	0.101541183275	221	47	0.162162162162	146.6	29.8	0.084210958679	89	20	0.2	71.4	16.2	0.179404761905	240	45	0.111111111111	153.6	28.2	0.0315245478036	64	14	1.0	32.8	7.8	0.330086580087	407	91	0.131868131868	81.4	18.2	0.0263736263736	-3	2	0.0352941176471	9.0	3.6	-0.00348590951532	25	16	0.00252525252525	41.8	15.6	0.0388442415065	28	5	-0.823529411765	31.8	6.8	-0.228545396812	-186	-44	0.030294030294	65.2	11.6	0.0578373323054	
龙庆峡	39	5	0.333333333333	26.6666666667	4.0	0.261111111111	331	70	0.0285714285714	172.333333333	38.3333333333	0.0169312169312	88	18	0.25	52.7142857143	10.0	0.181349206349	251	67	0.102040816327	169.857142857	39.0	0.0358236564238	80	16	0.333333333333	37.3333333333	7.33333333333	0.243055555556	330	43	0.325581395349	110.0	14.3333333333	0.108527131783	91	19	0.2	49.0	10.0	0.0883773347396	628	133	0.176470588235	151.714285714	29.8571428571	0.0359512225943	-41	-11	0.0	-10.6666666667	-3.33333333333	0.0180555555556	1	27	-0.297009966777	62.3333333333	24.0	-0.0915959148517	-3	-1	0.05	3.71428571429	0.0	0.0929718716096	-377	-66	-0.0744297719088	18.1428571429	9.14285714286	-0.000127566170479	
怎样修改群头像	82	18	0.333333333333	47.25	11.0	0.28869047619	237	54	0.173076923077	170.25	39.75	0.0901769875826	64	12	0.375	44.5	9.5	0.289772727273	228	58	0.173913043478	207.833333333	49.5	0.122542943408	57	13	0.428571428571	37.2	8.8	0.334395604396	231	51	0.196078431373	46.2	10.2	0.0392156862745	55	13	0.666666666667	30.4	7.0	0.298648018648	333	73	0.178082191781	113.0	24.8	0.0473811442385	25	5	-0.0952380952381	10.05	2.2	-0.0457051282051	6	3	-0.0230015082956	124.05	29.55	0.0509613013081	9	-1	-0.291666666667	14.1	2.5	-0.00887529137529	-105	-15	-0.00416914830256	94.8333333333	24.7	0.0751617991699	
2015年4月5日山东肉毛鸡价格	88	23	0.666666666667	76.1666666667	17.8333333333	0.552906669914	208	57	0.595744680851	197.833333333	51.8333333333	0.425781239336	73	16	0.8125	64.0	14.25	0.667207792208	208	55	0.489795918367	194.0	50.25	0.343330875474	90	25	0.6875	70.8333333333	16.8333333333	0.562426470588	230	55	0.296296296296	222.5	50.5	0.215364161712	85	19	0.6875	76.25	17.0	0.551954334365	218	56	0.377358490566	160.5	39.25	0.23645271788	-2	-2	-0.0208333333333	5.33333333333	1.0	-0.00951980067389	-22	2	0.299448384555	-24.6666666667	1.33333333333	0.210417077624	-12	-3	0.125	-12.25	-2.75	0.115253457842	-10	-1	0.112437427801	33.5	11.0	0.106878157594	
洪荒封神	83	16	0.5	58.0	11.5	0.33125	466	89	0.078431372549	308.75	64.0	0.0510806715729	89	23	0.333333333333	69.8333333333	15.5	0.214999152471	295	66	0.2	164.5	36.8333333333	0.0867578231127	52	10	0.5	34.0	6.66666666667	0.344444444444	374	69	0.0724637681159	124.666666667	23.0	0.024154589372	89	21	0.285714285714	59.4285714286	12.5714285714	0.185437811488	541	127	0.1	108.285714286	23.8571428571	0.0255343082115	31	6	0.0	24.0	4.83333333333	-0.0131944444444	92	20	0.00596760443308	184.083333333	41.0	0.0269260822009	0	2	0.047619047619	10.4047619048	2.92857142857	0.0295613409823	-246	-61	0.1	56.2142857143	12.9761904762	0.0612235149012	
保健品行业分析报告	82	16	0.666666666667	52.8	9.6	0.413333333333	229	53	0.25	217.8	48.0	0.164587656227	76	16	0.444444444444	56.4	11.4	0.37380952381	244	51	0.21875	146.6	31.4	0.118636877828	91	19	0.5	69.5	13.75	0.385964912281	0	0	0	0.0	0.0	0.0	84	19	0.533333333333	61.1666666667	11.6666666667	0.321156742867	698	136	0.285714285714	231.5	44.6666666667	0.131083164491	-9	-3	0.166666666667	-16.7	-4.15	0.0273684210526	229	53	0.25	217.8	48.0	0.164587656227	-8	-3	-0.0888888888889	-4.76666666667	-0.266666666667	0.0526527809423	-454	-85	-0.0669642857143	-84.9	-13.2666666667	-0.012446286663	
社会与法普法栏目剧全集莲花闹海棠	87	21	0.875	76.6666666667	17.3333333333	0.479019239275	228	58	0.362068965517	198.833333333	47.8333333333	0.193478558934	89	21	0.761904761905	74.75	17.25	0.519336484594	223	51	0.448979591837	192.25	44.5	0.334583833533	94	23	0.75	83.8	19.6	0.552219679634	227	46	0.260869565217	45.4	9.2	0.0521739130435	95	22	0.764705882353	80.8	17.8	0.529575945211	232	59	0.440677966102	136.0	31.0	0.208968926554	-7	-2	0.125	-7.13333333333	-2.26666666667	-0.0732004403592	1	12	0.1011994003	153.433333333	38.6333333333	0.141304645891	-6	-1	-0.00280112044818	-6.05	-0.55	-0.0102394606168	-9	-8	0.00830162573504	56.25	13.5	0.12561490698	
移动迷宫下载	88	18	0.352941176471	79.2	17.2	0.234967320261	214	61	0.266666666667	193.0	45.8	0.194617362708	89	17	0.5	65.4	13.4	0.323114630468	247	55	0.148936170213	226.6	50.2	0.0800737953074	88	18	0.294117647059	78.25	16.5	0.21455505279	211	41	0.19512195122	52.75	10.25	0.0487804878049	87	18	0.583333333333	61.8333333333	12.6666666667	0.380793226381	227	50	0.24	62.0	15.8333333333	0.0511111111111	0	0	0.0588235294118	0.95	0.7	0.0204122674711	3	20	0.0715447154472	140.25	35.55	0.145836874903	2	-1	-0.0833333333333	3.56666666667	0.733333333333	-0.0576785959139	20	5	-0.0910638297872	164.6	34.3666666667	0.0289626841963	
汤姆索亚历险记主要内容	40	7	0.714285714286	27.25	5.0	0.482142857143	380	78	0.12962962963	233.75	50.25	0.0797875634832	89	17	1.0	49.0	9.0	0.566281512605	281	57	0.276595744681	233.666666667	50.0	0.159509658816	68	14	0.714285714286	46.6	9.0	0.6	237	52	0.145833333333	94.6	20.0	0.0560897435897	47	10	1.0	38.0	6.6	0.625	236	50	0.255319148936	94.2	19.4	0.0710638297872	-28	-7	0.0	-19.35	-4.0	-0.117857142857	143	26	-0.0162037037037	139.15	30.25	0.0236978198935	42	7	0.0	11.0	2.4	-0.058718487395	45	7	0.0212765957447	139.466666667	30.6	0.0884458290291	
cf蓝钻礼包领取器	87	20	0.5	50.8	12.2	0.406974789916	215	56	0.358974358974	185.6	46.4	0.2204471629	87	23	0.521739130435	73.8	17.8	0.337781712462	233	52	0.358974358974	165.8	38.4	0.158093514329	91	21	0.470588235294	78.0	18.8	0.40649859944	171	39	0.358974358974	34.2	7.8	0.0717948717949	95	25	0.72	82.8	20.0	0.472435828877	235	45	0.111111111111	47.0	9.0	0.0222222222222	-4	-1	0.0294117647059	-27.2	-6.6	0.00047619047619	44	17	0.0	151.4	38.6	0.148652291105	-8	-2	-0.198260869565	-9.0	-2.2	-0.134654116415	-2	7	0.247863247863	118.8	29.4	0.135871292107	
郑州大学排名2014排行	76	13	0.75	52.8333333333	8.83333333333	0.464493839494	232	47	0.275	218.333333333	40.1666666667	0.179353483077	68	11	0.363636363636	58.75	10.0	0.263068181818	232	50	0.268292682927	221.75	45.0	0.130782520325	63	13	0.75	49.5	8.75	0.403311965812	229	44	0.0909090909091	57.25	11.0	0.0227272727273	87	18	0.363636363636	60.0	11.5	0.169439492969	675	126	0.126984126984	182.333333333	34.0	0.0468219159009	13	0	0.0	3.33333333333	0.0833333333333	0.0611818736819	3	3	0.184090909091	161.083333333	29.1666666667	0.15662621035	-19	-7	0.0	-1.25	-1.5	0.0936286888493	-443	-76	0.141308555943	39.4166666667	11.0	0.0839606044243	
在线思维导图	81	16	0.5	51.6	10.4	0.227976190476	215	48	0.104166666667	159.6	33.8	0.0598751023751	73	16	0.6	49.8	10.2	0.316868131868	212	46	0.260869565217	102.2	21.4	0.109717016492	86	17	0.6	45.2	9.2	0.33939668175	327	55	0.509090909091	165.4	32.2	0.137223587224	64	15	0.6	34.6	7.6	0.286926406926	721	156	0.134615384615	144.2	31.2	0.0269230769231	-5	-1	-0.1	6.4	1.2	-0.111420491273	-112	-7	-0.404924242424	-5.8	1.6	-0.0773484848485	9	1	0.0	15.2	2.6	0.0299417249417	-509	-110	0.126254180602	-42.0	-9.8	0.0827939395687	
那美辅助符文	63	13	0.166666666667	60.0	12.6666666667	0.15811965812	240	58	0.051724137931	154.0	37.0	0.0235306874864	87	20	0.2	72.2857142857	16.2857142857	0.137425867783	242	59	0.0714285714286	216.285714286	50.4285714286	0.0454102118408	92	22	0.1875	76.0	17.6666666667	0.135345852548	233	52	0.0769230769231	38.8333333333	8.66666666667	0.0128205128205	90	23	0.2	77.0	18.0	0.143322981366	0	0	0	0.0	0.0	0.0	-29	-9	-0.0208333333333	-16.0	-5.0	0.0227738055718	7	6	-0.025198938992	115.166666667	28.3333333333	0.0107101746659	-3	-3	0.0	-4.71428571429	-1.71428571429	-0.00589711358345	242	59	0.0714285714286	216.285714286	50.4285714286	0.0454102118408	
武林群侠传攻略	79	20	0.6	46.0	9.75	0.414285714286	260	63	0.217391304348	233.25	55.75	0.105661454987	91	19	0.411764705882	63.6666666667	12.6666666667	0.331901444788	233	57	0.115384615385	216.166666667	53.0	0.0512398785425	79	20	0.4	57.4	12.6	0.255	237	55	0.0566037735849	93.6	21.6	0.0185934819897	72	15	0.4	57.6	11.8	0.213626373626	223	51	0.0392156862745	48.2	11.0	0.0078431372549	0	0	0.2	-11.4	-2.85	0.159285714286	23	8	0.160787530763	139.65	34.15	0.0870679729971	19	4	0.0117647058824	6.06666666667	0.866666666667	0.118275071162	10	6	0.0761689291101	167.966666667	42.0	0.0433967412876	
一代宗师影评	66	13	0.5	44.8	9.0	0.313286713287	229	60	0.0444444444444	180.0	41.4	0.0312418300654	79	18	0.6	48.4	9.8	0.277777777778	218	52	0.108695652174	163.4	37.0	0.0521973955739	92	19	0.5	44.0	8.25	0.372807017544	240	51	0.0392156862745	60.0	12.75	0.00980392156863	90	19	0.25	45.0	9.16666666667	0.116455912509	656	135	0.0814814814815	109.333333333	22.5	0.0135802469136	-26	-6	0.0	0.8	0.75	-0.0595203042571	-11	9	0.00522875816993	120.0	28.65	0.0214379084967	-11	-1	0.35	3.4	0.633333333333	0.161321865269	-438	-83	0.0272141706924	54.0666666667	14.5	0.0386171486603	
lol无法连接服务器	89	16	0.444444444444	64.5	11.75	0.342361111111	245	55	0.243902439024	169.75	36.75	0.122562062519	84	20	0.571428571429	67.1666666667	13.6666666667	0.302218152218	276	62	0.183673469388	199.333333333	49.8333333333	0.0919769815447	67	13	0.307692307692	60.6666666667	11.6666666667	0.285897435897	0	0	0	0.0	0.0	0.0	92	19	0.375	78.2857142857	15.1428571429	0.300143215181	189	36	0.138888888889	27.0	5.14285714286	0.0198412698413	22	3	0.136752136752	3.83333333333	0.0833333333333	0.0564636752137	245	55	0.243902439024	169.75	36.75	0.122562062519	-8	1	0.196428571429	-11.119047619	-1.47619047619	0.00207493703734	87	26	0.0447845804989	172.333333333	44.6904761905	0.0721357117035	
石家庄有哪些好玩的地方	67	13	0.666666666667	49.0	9.5	0.487179487179	226	48	0.291666666667	113.0	24.0	0.145833333333	83	18	0.545454545455	59.25	11.625	0.340266677767	316	60	0.27027027027	186.0	38.375	0.0798642803625	64	13	0.666666666667	47.5	9.5	0.371794871795	187	44	0.0227272727273	93.5	22.0	0.0113636363636	95	22	0.684210526316	54.5	11.5	0.357158849922	741	153	0.287581699346	97.125	19.875	0.0359477124183	3	0	0.0	1.5	0.0	0.115384615385	39	4	0.268939393939	19.5	2.0	0.13446969697	-12	-4	-0.138755980861	4.75	0.125	-0.0168921721553	-425	-93	-0.0173114290761	88.875	18.5	0.0439165679442	
红玫瑰王俊凯	66	13	0.222222222222	57.3333333333	10.6666666667	0.192022792023	100	30	0.142857142857	55.0	14.6666666667	0.0698412698413	82	21	0.384615384615	75.8571428571	15.5714285714	0.207178255918	230	63	0.135135135135	170.857142857	41.8571428571	0.093699558012	82	22	0.181818181818	59.5	13.5	0.149256993007	62	11	0.181818181818	15.5	2.75	0.0454545454545	93	20	0.384615384615	58.5	11.8333333333	0.169844190897	342	69	0.173913043478	57.0	11.5	0.0289855072464	-16	-9	0.040404040404	-2.16666666667	-2.83333333333	0.0427657990158	38	19	-0.038961038961	39.5	11.9166666667	0.0243867243867	-11	1	0.0	17.3571428571	3.7380952381	0.0373340650209	-112	-6	-0.0387779083431	113.857142857	30.3571428571	0.0647140507657	
鱼子酱的做法	33	6	0.5	27.6666666667	4.66666666667	0.416666666667	330	78	0.153846153846	182.333333333	43.0	0.0708898944193	92	19	0.428571428571	46.2857142857	9.14285714286	0.25884190997	327	72	0.214285714286	194.714285714	40.8571428571	0.128026379149	90	19	0.6	56.75	11.25	0.483388157895	683	148	0.0540540540541	170.75	37.0	0.0135135135135	94	19	0.555555555556	59.1666666667	11.8333333333	0.330956885678	614	154	0.239130434783	142.166666667	33.3333333333	0.0658290984378	-57	-13	-0.1	-29.0833333333	-6.58333333333	-0.0667214912281	-353	-70	0.0997920997921	11.5833333333	6.0	0.0573763809058	-2	0	-0.126984126984	-12.880952381	-2.69047619048	-0.0721149757085	-287	-82	-0.0248447204969	52.5476190476	7.52380952381	0.062197280711	
吴昕恐高遭空中翻飞	93	18	0.545454545455	83.2	16.0	0.314401366607	227	54	0.163265306122	219.8	52.4	0.0622826908541	92	20	0.3	86.2	16.4	0.127713675214	222	54	0.139534883721	214.8	49.2	0.0846604957619	94	18	0.375	85.1666666667	15.8333333333	0.146487975532	237	51	0.12	115.5	24.1666666667	0.0547593582888	91	18	0.0555555555556	57.25	13.0	0.0138888888889	240	56	0.0392156862745	118.75	26.75	0.0187324929972	-1	0	0.170454545455	-1.96666666667	0.166666666667	0.167913391075	-10	3	0.0432653061224	104.3	28.2333333333	0.00752333256535	1	2	0.244444444444	28.95	3.4	0.113824786325	-18	-2	0.100319197446	96.05	22.45	0.0659280027647	
好听的lol游戏名字	82	24	0.466666666667	58.4	14.0	0.348333333333	250	55	0.375	204.8	48.8	0.207914628134	77	18	0.5	57.6	12.2	0.393055555556	244	59	0.169491525424	173.0	43.2	0.120779505455	87	23	0.4	72.8	16.2	0.312209563667	0	0	0	0.0	0.0	0.0	84	20	0.4	51.4	12.0	0.289523809524	442	86	0.236842105263	126.4	24.8	0.0589963280294	-5	1	0.0666666666667	-14.4	-2.2	0.036123769666	250	55	0.375	204.8	48.8	0.207914628134	-7	-2	0.1	6.2	0.2	0.103531746032	-198	-27	-0.0673505798394	46.6	18.4	0.0617831774259	
小米手机2	87	17	0.6	53.5	11.0	0.447058823529	303	65	0.191489361702	262.0	56.0	0.141898527005	89	23	0.388888888889	69.25	16.875	0.277782204606	298	69	0.173913043478	172.125	40.75	0.0865885091663	84	21	0.3125	82.0	18.5	0.299107142857	1066	224	0.120535714286	533.0	112.0	0.0602678571429	77	23	0.6	40.7142857143	10.1428571429	0.27186483289	546	116	0.224137931034	78.0	16.5714285714	0.0320197044335	3	-4	0.2875	-28.5	-7.5	0.147951680672	-763	-159	0.0709536474164	-271.0	-56.0	0.0816306698621	12	0	-0.211111111111	28.5357142857	6.73214285714	0.00591737171604	-248	-47	-0.0502248875562	94.125	24.1785714286	0.0545688047328	
奈河桥	35	8	0.5	25.25	5.75	0.370833333333	301	60	0.12	191.0	40.75	0.065534591195	86	17	0.5	32.6666666667	7.33333333333	0.287037037037	224	52	0.078431372549	138.5	31.0	0.0312039800463	63	16	0.5	31.75	7.75	0.28125	246	43	0.116279069767	61.5	10.75	0.0290697674419	44	11	0.5	26.0	6.16666666667	0.274891774892	568	132	0.136363636364	119.166666667	28.0	0.0412457912458	-28	-8	0.0	-6.5	-2.0	0.0895833333333	55	17	0.00372093023256	129.5	30.0	0.0364648237531	42	6	0.0	6.66666666667	1.16666666667	0.0121452621453	-344	-80	-0.0579322638146	19.3333333333	3.0	-0.0100418111995	
尖峰时刻3在哪看免费	88	20	0.555555555556	65.2	15.2	0.340994152047	203	57	0.22641509434	185.8	47.6	0.159468284109	89	20	0.363636363636	68.4	15.0	0.293542780749	245	77	0.204545454545	209.8	55.8	0.125835240275	92	21	0.333333333333	67.4	15.8	0.260056022409	50	9	0.888888888889	10.0	1.8	0.177777777778	92	21	0.6	44.75	10.25	0.235714285714	746	165	0.193939393939	186.5	41.25	0.0484848484848	-4	-1	0.222222222222	-2.2	-0.6	0.0809381296378	153	48	-0.662473794549	175.8	45.8	-0.0183094936686	-3	-1	-0.236363636364	23.65	4.75	0.0578284950344	-501	-88	0.0106060606061	23.3	14.55	0.0773503917898	
广东体育节目表	52	9	0.444444444444	49.0	8.0	0.365079365079	215	33	0.0909090909091	107.5	16.5	0.0454545454545	94	17	0.466666666667	68.0	11.375	0.250115815557	235	44	0.179487179487	192.125	35.625	0.101760182647	85	15	0.5	60.75	10.25	0.370787545788	236	38	0.105263157895	59.0	9.5	0.0263157894737	94	19	0.666666666667	60.1666666667	11.1666666667	0.299629281537	673	123	0.333333333333	218.833333333	40.3333333333	0.114745011086	-33	-6	-0.0555555555556	-11.75	-2.25	-0.00570818070818	-21	-5	-0.0143540669856	48.5	7.0	0.0191387559809	0	-2	-0.2	7.83333333333	0.208333333333	-0.0495134659802	-438	-79	-0.153846153846	-26.7083333333	-4.70833333333	-0.0129848284397	
鬼泣3中文版	67	13	0.6	45.0	9.25	0.42229020979	315	68	0.117647058824	165.25	36.25	0.0751887917329	78	16	0.416666666667	61.3333333333	13.3333333333	0.330074786325	305	69	0.147058823529	239.333333333	54.5	0.0852667967498	94	17	0.6	62.0	11.75	0.431937017231	0	0	0	0.0	0.0	0.0	66	17	0.6	53.0	12.3333333333	0.364062897886	222	53	0.216216216216	70.3333333333	15.0	0.0706272310046	-27	-4	0.0	-17.0	-2.5	-0.00964680744093	315	68	0.117647058824	165.25	36.25	0.0751887917329	12	-1	-0.183333333333	8.33333333333	1.0	-0.0339881115616	83	16	-0.0691573926868	169.0	39.5	0.0146395657453	
毛婷资料	85	18	0.333333333333	43.0	9.0	0.259259259259	386	85	0.233333333333	179.666666667	38.3333333333	0.0856209150327	76	16	0.333333333333	46.7142857143	9.71428571429	0.186649659864	209	51	0.0980392156863	180.285714286	43.1428571429	0.0523748103893	79	15	0.333333333333	51.4	10.4	0.161515151515	232	49	0.0227272727273	89.8	18.6	0.00862708719852	85	18	0.166666666667	47.8	10.8	0.137698412698	239	51	0.0833333333333	194.8	36.8	0.0430356088924	6	3	0.0	-8.4	-1.4	0.0977441077441	154	36	0.210606060606	89.8666666667	19.7333333333	0.0769938278342	-9	-2	0.166666666667	-1.08571428571	-1.08571428571	0.0489512471655	-30	0	0.0147058823529	-14.5142857143	6.34285714286	0.00933920149689	
济南海底世界	90	18	0.428571428571	46.5	9.0	0.318253968254	321	64	0.186046511628	201.25	39.5	0.0700257210442	90	18	0.6	72.3333333333	13.6666666667	0.317456427015	259	53	0.22641509434	183.666666667	40.8333333333	0.103980180122	93	19	0.6	57.0	11.0	0.311027568922	339	55	0.509090909091	84.75	13.75	0.127272727273	70	13	0.3	45.3333333333	9.5	0.205128205128	761	151	0.198675496689	126.833333333	25.1666666667	0.0331125827815	-3	-1	-0.171428571429	-10.5	-2.0	0.00722639933166	-18	9	-0.323044397463	116.5	25.75	-0.0572470062285	20	5	0.3	27.0	4.16666666667	0.112328221887	-502	-98	0.0277395976509	56.8333333333	15.6666666667	0.0708675973409	
我的世界舞秋风	79	16	0.5	60.5	12.75	0.391369047619	201	42	0.166666666667	110.5	27.25	0.123655913978	80	19	0.5	74.1666666667	16.5	0.415082846004	157	39	0.285714285714	133.5	34.1666666667	0.224286081022	74	16	0.555555555556	51.75	12.0	0.389632936508	0	0	0	0.0	0.0	0.0	91	20	0.470588235294	76.8333333333	16.3333333333	0.313629567887	150	27	0.037037037037	25.0	4.5	0.00617283950617	5	0	-0.0555555555556	8.75	0.75	0.00173611111111	201	42	0.166666666667	110.5	27.25	0.123655913978	-11	-1	0.0294117647059	-2.66666666667	0.166666666667	0.101453278117	7	12	0.248677248677	108.5	29.6666666667	0.218113241516	
cs技巧	70	13	0.25	43.2	8.4	0.147051282051	249	61	0.140350877193	214.2	54.8	0.0501658432758	87	22	0.333333333333	48.2	12.4	0.160202020202	291	71	0.0555555555556	182.4	44.6	0.0289898118872	87	15	0.2	56.0	11.6666666667	0.1	0	0	0	0.0	0.0	0.0	83	18	0.333333333333	37.1428571429	8.28571428571	0.149556792414	330	68	0.117647058824	112.428571429	23.5714285714	0.0405757196496	-17	-2	0.05	-12.8	-3.26666666667	0.0470512820513	249	61	0.140350877193	214.2	54.8	0.0501658432758	4	4	0.0	11.0571428571	4.11428571429	0.0106452277881	-39	3	-0.062091503268	69.9714285714	21.0285714286	-0.0115859077624	
功夫神医	78	16	0.5	55.5	10.75	0.307211538462	472	96	0.166666666667	236.0	49.75	0.0514204545455	90	18	0.333333333333	82.8333333333	16.8333333333	0.257135076253	331	71	0.2	246.333333333	53.3333333333	0.0669080569108	52	10	0.5	34.0	6.66666666667	0.344444444444	550	111	0	183.333333333	37.0	0.0	93	19	0.333333333333	72.5714285714	14.8571428571	0.199122807018	545	116	0.244897959184	175.571428571	36.4285714286	0.0688113669113	26	6	0.0	21.5	4.08333333333	-0.0372329059829	-78	-15	0.166666666667	52.6666666667	12.75	0.0514204545455	-3	-1	0.0	10.2619047619	1.97619047619	0.0580122692352	-214	-45	-0.0448979591837	70.7619047619	16.9047619048	-0.00190331000048	
作文关于春天	66	15	0.466666666667	57.5	14.0	0.348717948718	0	0	0	0.0	0.0	0.0	87	20	0.5	47.125	10.75	0.379944534632	230	60	0.333333333333	179.5	44.5	0.129244916057	71	15	0.466666666667	55.0	12.5	0.383333333333	1460	293	0.160409556314	730.0	146.5	0.080204778157	93	22	0.538461538462	54.0	12.125	0.360467657343	657	135	0.315789473684	167.75	36.5	0.101097361459	-5	0	0.0	2.5	1.5	-0.0346153846154	-1460	-293	-0.160409556314	-730.0	-146.5	-0.080204778157	-6	-2	-0.0384615384615	-6.875	-1.375	0.0194768772894	-427	-75	0.0175438596491	11.75	8.0	0.0281475545981	
陕西旅游年票一卡通2015景点	68	13	0.75	52.2	9.6	0.559316239316	293	63	0.355555555556	196.8	40.6	0.189589697514	84	19	0.555555555556	74.6	15.0	0.471730306158	226	50	0.351351351351	210.8	44.8	0.222909726053	89	20	0.75	43.8	8.8	0.426666666667	778	160	0.477272727273	295.0	59.0	0.225299506695	83	20	0.714285714286	68.0	14.0	0.445164835165	226	44	0.295454545455	45.2	8.8	0.0590909090909	-21	-7	0.0	8.4	0.8	0.13264957265	-485	-97	-0.121717171717	-98.2	-18.4	-0.0357098091806	1	-1	-0.15873015873	6.6	1.0	0.0265654709927	0	6	0.0558968058968	165.6	36.0	0.163818816962	
彭州牡丹	87	17	0.5	52.0	10.5	0.269117647059	389	85	0.0740740740741	216.0	47.5	0.0459694989107	73	14	0.333333333333	50.0	9.66666666667	0.186111111111	247	58	0.0877192982456	145.666666667	35.5	0.0408092289187	43	12	0.5	27.0	6.66666666667	0.388888888889	280	47	0.297872340426	93.3333333333	15.6666666667	0.0992907801418	83	18	0.333333333333	44.0	9.42857142857	0.179262007833	543	122	0.114754098361	112.428571429	24.8571428571	0.0290918553214	44	5	0.0	25.0	3.83333333333	-0.11977124183	109	38	-0.223798266351	122.666666667	31.8333333333	-0.0533212812312	-10	-4	0.0	6.0	0.238095238095	0.00684910327767	-296	-64	-0.027034800115	33.2380952381	10.6428571429	0.0117173735973	
冯提莫多大	92	24	0.153846153846	74.0	16.4	0.0968511021143	222	54	0.0416666666667	185.6	46.6	0.0258215677572	84	17	0.176470588235	63.4	14.0	0.128151260504	228	48	0.113636363636	185.2	40.8	0.0727427564384	93	23	0.181818181818	76.8	17.0	0.126111920116	237	52	0.0192307692308	47.4	10.4	0.00384615384615	94	21	0.333333333333	65.25	14.0	0.185930735931	237	54	0.0555555555556	59.25	13.5	0.0138888888889	-1	1	-0.027972027972	-2.8	-0.6	-0.0292608180022	-15	2	0.0224358974359	138.2	36.2	0.021975413911	-10	-4	-0.156862745098	-1.85	0.0	-0.0577794754265	-9	-6	0.0580808080808	125.95	27.3	0.0588538675495	
