@relation output

@attribute char_length numeric
@attribute word_length numeric
@attribute baidu_vertical_types_number numeric
@attribute baidu_vertical_results_number numeric
@attribute baidu_vertical_results_area_fraction numeric
@attribute baidu_total_images_number numeric
@attribute baidu_total_images_area_fraction numeric
@attribute baidu_rank_by_type_1 numeric
@attribute baidu_position_y_1 numeric
@attribute baidu_height_1 numeric
@attribute baidu_distance_by_type_1 numeric
@attribute baidu_title_char_length_1 numeric
@attribute baidu_title_word_length_1 numeric
@attribute baidu_title_matches_1 numeric
@attribute baidu_snippet_char_length_1 numeric
@attribute baidu_snippet_word_length_1 numeric
@attribute baidu_snippet_matches_1 numeric
@attribute baidu_vertical_type_1 {forum,encyclopedia,image_text,organic,video,reading,download,others,image,news,experience,gps_map}
@attribute baidu_images_number_1 numeric
@attribute baidu_images_area_fraction_1 numeric
@attribute baidu_is_vertical_1 numeric
@attribute baidu_is_identical_url_1 numeric
@attribute baidu_had_image_1 numeric
@attribute sogou_vertical_types_number numeric
@attribute sogou_vertical_results_number numeric
@attribute sogou_vertical_results_area_fraction numeric
@attribute sogou_total_images_number numeric
@attribute sogou_total_images_area_fraction numeric
@attribute sogou_rank_by_type_1 numeric
@attribute sogou_position_y_1 numeric
@attribute sogou_height_1 numeric
@attribute sogou_distance_by_type_1 numeric
@attribute sogou_title_char_length_1 numeric
@attribute sogou_title_word_length_1 numeric
@attribute sogou_title_matches_1 numeric
@attribute sogou_snippet_char_length_1 numeric
@attribute sogou_snippet_word_length_1 numeric
@attribute sogou_snippet_matches_1 numeric
@attribute sogou_vertical_type_1 {organic,image_text,download,others,video,reading,forum,experience,image,news,encyclopedia,gps_map}
@attribute sogou_images_number_1 numeric
@attribute sogou_images_area_fraction_1 numeric
@attribute sogou_is_vertical_1 numeric
@attribute sogou_is_identical_url_1 numeric
@attribute sogou_had_image_1 numeric
@attribute delta_vertical_types_number numeric
@attribute delta_vertical_results_number numeric
@attribute delta_vertical_results_area_fraction numeric
@attribute delta_total_images_number numeric
@attribute delta_total_images_area_fraction numeric
@attribute delta_position_y_1 numeric
@attribute delta_height_1 numeric
@attribute delta_title_char_length_1 numeric
@attribute delta_title_word_length_1 numeric
@attribute delta_title_matches_1 numeric
@attribute delta_snippet_char_length_1 numeric
@attribute delta_snippet_word_length_1 numeric
@attribute delta_snippet_matches_1 numeric
@attribute delta_images_number_1 numeric
@attribute delta_images_area_fraction_1 numeric
@attribute delta_is_vertical_1 numeric
@attribute delta_is_identical_url_1 numeric
@attribute delta_had_image_1 numeric
@attribute preference {different,tie}

@data
15,2,3,8,0.847619,5,0.076095,1,5,229,0,34,6,2,0,0,0,image,4,0.345027,1,0,1,5,9,0.938298,9,0.111652,1,5,177,0,25,6,0,0,0,0,others,1,0.17169,1,0,1,-2,-1,-0.090679,-4,-0.035557,0,52,9,0,2,0,0,0,3,0.173337,0,0,0,different
10,2,3,9,0.921731,8,0.124258,1,5,111,0,49,13,2,157,41,2,others,1,0.151964,1,0,1,4,7,0.748433,0,0,1,5,198,0,74,19,2,0,0,0,forum,0,0,1,0,0,-1,2,0.173299,8,0.124258,0,-87,-25,-6,0,157,41,2,1,0.151964,0,0,1,different
9,2,4,7,0.778931,4,0.065516,1,5,85,0,66,13,1,207,51,1,organic,0,0,0,0,0,3,8,0.835539,0,0,1,5,134,0,89,19,3,0,0,0,forum,0,0,1,0,0,1,-1,-0.056608,4,0.065516,0,-49,-23,-6,-2,207,51,1,0,0,-1,0,0,different
27,4,2,2,0.256018,1,0.018455,1,5,85,0,43,9,4,190,32,5,organic,0,0,0,1,0,2,3,0.324084,0,0,1,5,87,0,43,9,4,240,43,12,organic,0,0,0,1,0,0,-1,-0.068067,1,0.018455,0,-2,0,0,0,-50,-11,-7,0,0,0,0,0,different
30,7,3,9,0.930099,11,0.165166,1,5,243,0,31,7,5,0,0,0,experience,4,0.3406,1,1,1,3,9,0.911854,0,0,1,5,90,0,31,7,5,0,0,0,experience,0,0,1,1,0,0,0,0.018245,11,0.165166,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,different
27,4,4,5,0.613636,6,0.105911,1,5,85,0,45,6,2,192,35,2,organic,0,0,0,1,0,4,6,0.717073,1,0.014788,1,5,87,0,42,7,2,140,32,3,organic,0,0,0,1,0,0,-1,-0.103437,5,0.091123,0,-2,3,-1,0,52,3,-1,0,0,0,0,0,different
9,1,6,10,1,15,0.240347,1,5,129,0,16,3,1,333,73,1,encyclopedia,1,0.158655,1,0,1,6,9,0.949827,11,0.149563,1,5,254,0,25,5,1,0,0,0,experience,4,0.321374,1,0,1,0,1,0.050173,4,0.090785,0,-125,-9,-2,0,333,73,1,-3,-0.162719,0,0,0,different
16,3,5,8,0.854202,7,0.130199,1,5,194,0,80,19,3,253,58,4,others,1,0.18665,1,0,1,4,8,0.860465,5,0.08997,1,5,146,0,58,14,3,112,36,2,others,1,0.18655,1,0,1,1,0,-0.006263,2,0.040229,0,48,22,5,0,141,22,2,0,0.000099,0,0,0,different
15,3,6,10,1,11,0.149025,1,5,261,0,52,14,3,0,0,0,experience,4,0.31711,1,0,1,6,9,0.943835,10,0.127073,1,5,87,0,66,13,2,219,44,1,organic,0,0,0,1,0,0,1,0.056165,1,0.021952,0,174,-14,1,1,-219,-44,-1,4,0.31711,1,-1,1,different
10,2,3,7,0.803695,5,0.076008,1,5,210,0,44,9,2,0,0,0,video,4,0.389839,1,0,1,4,8,0.820248,0,0,1,5,75,0,42,10,1,0,0,0,others,0,0,1,0,0,-1,-1,-0.016553,5,0.076008,0,135,2,-1,1,0,0,0,4,0.389839,0,0,1,different
18,3,5,9,0.932806,13,0.205584,1,5,154,0,37,7,5,0,0,0,image,2,0.361186,1,0,1,6,9,0.939331,7,0.171617,1,5,333,0,25,5,4,318,54,28,image,6,0.684412,1,0,1,-1,0,-0.006524,6,0.033967,0,-179,12,2,1,-318,-54,-28,-4,-0.323225,0,0,0,different
12,2,5,8,0.852941,5,0.071664,1,5,104,0,43,8,3,125,25,7,others,1,0.162193,1,0,1,5,8,0.871302,4,0.055676,1,5,132,0,37,7,3,0,0,0,others,2,0.313554,1,1,1,0,0,-0.018361,1,0.015988,0,-28,6,1,0,125,25,7,-1,-0.151361,0,-1,0,different
24,3,1,2,0.286464,0,0,1,5,85,0,30,5,3,222,53,1,organic,0,0,0,0,0,3,6,0.672932,0,0,1,5,112,0,49,10,3,0,0,0,others,0,0,1,0,0,-2,-4,-0.386469,0,0,0,-27,-19,-5,0,222,53,1,0,0,-1,0,0,different
18,3,2,8,0.829485,8,0.119844,1,5,109,0,82,17,1,200,36,0,image_text,1,0.154753,1,1,1,2,4,0.47033,0,0,1,5,90,0,94,24,6,0,0,0,image_text,0,0,1,0,0,0,4,0.359155,8,0.119844,0,19,-12,-7,-5,200,36,0,1,0.154753,0,1,1,tie
28,5,2,6,0.688073,8,0.133706,1,5,210,0,62,12,5,0,0,0,video,3,0.292379,1,0,1,2,5,0.602013,4,0.074684,1,5,223,0,47,9,5,0,0,0,video,4,0.36605,1,0,1,0,1,0.086061,4,0.059023,0,-13,15,3,0,0,0,0,-1,-0.073671,0,0,0,different
12,3,2,3,0.406188,2,0.038445,1,5,152,0,10,3,1,0,0,0,forum,1,0.074398,1,0,1,3,3,0.45283,1,0.016342,1,5,138,0,39,9,2,97,32,1,others,0,0,1,0,0,-1,0,-0.046643,1,0.022103,0,14,-29,-6,-1,-97,-32,-1,1,0.074398,0,0,1,different
30,6,3,3,0.334452,1,0.018868,1,5,85,0,52,11,5,149,33,8,organic,0,0,0,0,0,3,7,0.775194,4,0.130922,1,5,112,0,65,14,5,0,0,0,others,1,0.383929,1,1,1,0,-4,-0.440742,-3,-0.112054,0,-27,-13,-3,0,149,33,8,-1,-0.383929,-1,-1,-1,different
21,3,1,10,1,13,0.206252,1,5,210,0,55,10,5,0,0,0,video,4,0.389839,1,0,1,4,9,0.942042,5,0.086348,1,5,206,0,40,7,3,0,0,0,video,4,0.396258,1,0,1,-3,1,0.057958,8,0.119904,0,4,15,3,2,0,0,0,0,-0.006419,0,0,0,different
9,1,5,10,1,9,0.195811,1,5,129,0,16,3,1,285,60,2,encyclopedia,1,0.158655,1,0,1,5,9,0.955793,6,0.00753,1,5,113,0,46,10,1,0,0,0,encyclopedia,0,0,1,0,0,0,1,0.044207,3,0.188281,0,16,-30,-7,0,285,60,2,1,0.158655,0,0,1,different
18,3,3,3,0.522388,3,0.105415,1,5,85,0,15,2,1,230,43,8,organic,0,0,0,1,0,4,6,0.835075,4,0.088923,1,38,90,0,90,18,9,0,0,0,image_text,0,0,1,0,0,-1,-3,-0.312687,-1,0.016492,-33,-5,-75,-16,-8,230,43,8,0,0,-1,1,0,different
15,3,2,6,0.681338,1,0.014849,1,5,85,0,91,22,3,220,52,3,organic,0,0,0,0,0,2,7,0.786885,0,0,1,5,138,0,50,12,3,0,0,0,forum,0,0,1,0,0,0,-1,-0.105547,1,0.014849,0,-53,41,10,0,220,52,3,0,0,-1,0,0,different
18,5,1,8,0.835749,8,0.130381,1,5,110,0,83,18,3,209,43,5,image_text,1,0.153346,1,0,1,3,6,0.652695,0,0,1,5,112,0,45,11,5,0,0,0,reading,0,0,1,0,0,-2,2,0.183054,8,0.130381,0,-2,38,7,-2,209,43,5,1,0.153346,0,0,1,different
15,2,7,9,0.942915,16,0.195332,1,5,129,0,22,4,2,333,62,4,encyclopedia,1,0.158655,1,0,1,8,9,0.950958,10,0.192005,1,5,113,0,22,4,2,0,0,0,encyclopedia,0,0,1,0,0,-1,0,-0.008044,6,0.003327,0,16,0,0,0,333,62,4,1,0.158655,0,0,1,different
30,5,1,2,0.286464,0,0,1,5,188,0,44,10,4,226,50,11,reading,0,0,1,0,0,3,7,0.755618,2,0.027404,1,5,178,0,37,7,4,0,0,0,reading,0,0,1,0,0,-2,-5,-0.469154,-2,-0.027404,0,10,7,3,0,226,50,11,0,0,0,0,0,different
30,4,3,10,1,11,0.170363,1,5,167,0,0,0,0,274,52,9,forum,1,0.162957,1,0,1,3,8,0.855721,3,0.039174,1,5,259,0,57,12,3,0,0,0,others,2,0.11218,1,0,1,0,2,0.144279,8,0.13119,0,-92,-57,-12,-3,274,52,9,-1,0.050777,0,0,0,different
37,6,4,4,0.453476,1,0.018041,1,5,85,0,88,15,7,223,50,6,organic,0,0,0,0,0,3,5,0.61674,1,0.016026,1,5,180,0,72,15,6,0,0,0,forum,0,0,1,0,0,1,-1,-0.163264,0,0.002015,0,-95,16,0,1,223,50,6,0,0,-1,0,0,different
24,4,4,9,0.932432,11,0.165373,1,5,243,0,31,6,1,0,0,0,experience,4,0.3406,1,1,1,5,8,0.867882,6,0.089603,1,5,133,0,22,4,2,0,0,0,encyclopedia,1,0.153438,1,0,1,-1,1,0.064551,5,0.07577,0,110,9,2,-1,0,0,0,3,0.187162,0,1,0,different
15,3,4,6,0.679849,2,0.035155,1,5,129,0,22,5,3,312,66,6,encyclopedia,1,0.158655,1,0,1,6,8,0.857025,2,0.029892,1,5,113,0,22,5,3,0,0,0,encyclopedia,0,0,1,0,0,-2,-2,-0.177176,0,0.005263,0,16,0,0,0,312,66,6,1,0.158655,0,0,1,different
12,2,4,8,0.870466,8,0.114102,1,5,229,0,22,6,2,0,0,0,forum,1,0.045657,1,1,1,5,8,0.879026,1,0.014288,1,5,90,0,63,12,2,0,0,0,image_text,0,0,1,0,0,-1,0,-0.00856,7,0.099814,0,139,-41,-6,0,0,0,0,1,0.045657,0,1,1,different
18,3,3,5,0.560041,4,0.073572,1,5,109,0,31,6,3,187,40,4,image_text,1,0.154753,1,1,1,2,4,0.43964,0,0,1,5,107,0,31,6,3,209,53,2,organic,0,0,0,1,0,1,1,0.120402,4,0.073572,0,2,0,0,0,-22,-13,2,1,0.154753,1,0,1,tie
18,3,5,10,1,12,0.17169,1,5,261,0,31,6,2,0,0,0,experience,4,0.31711,1,1,1,5,10,1,9,0.114118,1,5,254,0,31,6,2,0,0,0,experience,4,0.321374,1,1,1,0,0,0,3,0.057572,0,7,0,0,0,0,0,0,0,-0.004264,0,0,0,different
12,2,3,5,0.653971,4,0.065155,1,5,214,0,61,15,1,283,69,1,others,1,0.169206,1,0,1,5,9,0.920037,1,0.025033,1,5,146,0,54,13,2,126,34,1,others,1,0.18655,1,0,1,-2,-4,-0.266066,3,0.040122,0,68,7,2,-1,157,35,0,0,-0.017345,0,0,0,different
14,3,2,10,1,5,0.070562,1,5,243,0,33,7,3,0,0,0,experience,4,0.3406,1,1,1,3,4,0.57094,6,0.105828,1,5,87,0,21,6,0,236,50,0,organic,1,0.275862,0,0,1,-1,6,0.42906,-1,-0.035265,0,156,12,1,3,-236,-50,0,3,0.064738,1,1,0,different
27,5,2,3,0.351891,0,0,1,5,105,0,76,20,7,220,50,5,forum,0,0,1,0,0,2,2,0.282474,1,0.018752,1,5,87,0,27,5,4,237,53,8,organic,0,0,0,1,0,0,1,0.069417,-1,-0.018752,0,18,49,15,3,-17,-3,-3,0,0,1,-1,0,different
28,7,1,4,0.460888,4,0.071324,1,5,109,0,87,21,8,220,54,9,image_text,1,0.154753,1,0,1,1,2,0.205479,0,0,1,5,87,0,86,20,12,174,43,12,organic,0,0,0,0,0,0,2,0.255408,4,0.071324,0,22,1,1,-4,46,11,-3,1,0.154753,1,0,1,tie
15,4,2,7,0.756629,6,0.095841,1,5,86,0,84,14,0,222,51,2,organic,0,0,0,0,0,3,6,0.661479,1,0.017694,1,5,87,0,86,15,0,226,43,2,organic,0,0,0,0,0,-1,1,0.09515,5,0.078147,0,-1,-2,-1,0,-4,8,0,0,0,0,0,0,different
12,2,4,10,1,10,0.13502,1,5,243,0,34,6,1,0,0,0,experience,4,0.3406,1,0,1,5,9,0.955247,14,0.144684,1,5,156,0,85,18,1,0,0,0,others,0,0,1,0,0,-1,1,0.044753,-4,-0.009664,0,87,-51,-12,0,0,0,0,4,0.3406,0,0,1,different
16,4,4,7,0.752458,5,0.076577,1,5,129,0,54,14,2,172,40,0,forum,1,0.13076,1,0,1,2,5,0.520397,0,0,1,5,87,0,43,8,2,210,46,3,organic,0,0,0,0,0,2,2,0.232061,5,0.076577,0,42,11,6,0,-38,-6,-3,1,0.13076,1,0,1,different
30,6,2,3,0.436019,1,0.025795,1,5,185,0,0,0,0,0,0,0,forum,0,0,1,0,0,3,5,0.638103,1,0.015132,1,5,180,0,65,15,6,0,0,0,forum,0,0,1,0,0,-1,-2,-0.202084,0,0.010663,0,5,-65,-15,-6,0,0,0,0,0,0,0,0,different
9,2,5,10,1,15,0.18057,1,5,340,0,33,7,2,0,0,0,others,3,0.092253,1,0,1,6,10,1,5,0.110179,1,5,112,0,94,22,6,0,0,0,image_text,0,0,1,0,0,-1,0,0,10,0.070391,0,228,-61,-15,-4,0,0,0,3,0.092253,0,0,1,different
15,2,7,10,1,17,0.234646,1,5,151,0,34,6,2,0,0,0,image,2,0.36286,1,0,1,6,9,1,8,0.124544,1,5,326,0,22,4,2,366,54,28,image,8,0.676587,1,0,1,1,1,0,9,0.110102,0,-175,12,2,0,-366,-54,-28,-6,-0.313727,0,0,0,different
30,3,1,1,0.177419,0,0,1,5,85,0,80,13,3,230,48,5,organic,0,0,0,0,0,3,3,0.437673,1,0.016795,1,5,87,0,42,6,1,237,45,3,organic,0,0,0,0,0,-2,-2,-0.260254,-1,-0.016795,0,-2,38,7,2,-7,3,2,0,0,0,0,0,different
12,2,4,5,0.640964,3,0.04462,1,5,85,0,64,11,3,230,48,4,organic,0,0,0,0,0,4,7,0.783223,1,0.015107,1,5,178,0,31,6,2,0,0,0,reading,0,0,1,0,0,0,-2,-0.142259,2,0.029513,0,-93,33,5,1,230,48,4,0,0,-1,0,0,different
9,1,5,8,0.880197,6,0.100329,1,5,343,0,47,9,1,334,72,0,video,1,0.105569,1,0,1,5,9,1,2,0.137832,1,10,282,0,31,6,1,0,0,0,others,2,0.137832,1,0,1,0,-1,-0.119803,4,-0.037503,-5,61,16,3,0,334,72,0,-1,-0.032263,0,0,0,different
24,4,2,3,0.37631,0,0,1,5,85,0,85,15,8,229,44,16,organic,0,0,0,0,0,3,4,0.488737,1,0.017815,1,5,87,0,91,17,8,240,44,12,organic,0,0,0,0,0,-1,-1,-0.112426,-1,-0.017815,0,-2,-6,-2,0,-11,0,4,0,0,0,0,0,different
15,3,3,9,0.930725,11,0.169551,1,5,109,0,67,14,4,219,52,5,image_text,1,0.154753,1,1,1,3,8,0.840074,1,0.016718,1,5,90,0,78,17,5,0,0,0,image_text,0,0,1,1,0,0,1,0.090652,10,0.152833,0,19,-11,-3,-1,219,52,5,1,0.154753,0,0,1,different
39,6,3,7,0.798896,6,0.097909,1,5,343,0,50,10,4,346,75,0,video,1,0.105569,1,0,1,2,9,1,2,0.137832,1,10,282,0,84,18,5,0,0,0,video,2,0.137832,1,1,1,1,-2,-0.201104,4,-0.039923,-5,61,-34,-8,-1,346,75,0,-1,-0.032263,0,-1,0,different
17,4,4,7,0.770315,8,0.124575,1,5,261,0,62,13,4,0,0,0,experience,4,0.31711,1,0,1,4,7,0.809071,5,0.071397,1,5,230,0,53,13,4,0,0,0,forum,0,0,1,0,0,0,0,-0.038756,3,0.053178,0,31,9,0,0,0,0,0,4,0.31711,0,0,1,different
27,4,3,9,0.920412,7,0.110558,1,5,144,0,49,12,2,52,7,0,forum,1,0.117139,1,0,1,4,8,0.873455,1,0.013228,1,5,233,0,28,7,3,0,0,0,forum,0,0,1,0,0,-1,1,0.046957,6,0.09733,0,-89,21,5,-1,52,7,0,1,0.117139,0,0,1,different
27,5,3,5,0.598444,5,0.077536,1,5,189,0,43,11,2,167,35,0,forum,1,0.089249,1,0,1,2,9,0.924017,0,0,1,5,90,0,61,12,2,0,0,0,experience,0,0,1,1,0,1,-4,-0.325574,5,0.077536,0,99,-18,-1,0,167,35,0,1,0.089249,0,-1,1,different
27,4,3,4,0.581281,2,0.027698,1,5,125,0,48,8,4,0,0,0,news,0,0,1,0,0,4,4,0.606038,1,0.013728,1,5,283,0,60,12,5,0,0,0,others,0,0,1,0,0,-1,0,-0.024757,1,0.01397,0,-158,-12,-4,-1,0,0,0,0,0,0,0,0,different
15,2,3,4,0.482234,1,0.020778,1,5,105,0,40,8,2,212,49,0,forum,0,0,1,1,0,3,4,0.520221,0,0,1,5,230,0,50,11,2,0,0,0,forum,0,0,1,0,0,0,0,-0.037987,1,0.020778,0,-125,-10,-3,0,212,49,0,0,0,0,1,0,different
21,3,5,10,1,14,0.195013,1,5,210,0,55,10,3,0,0,0,video,4,0.389839,1,0,1,7,10,1,6,0.086307,1,5,90,0,43,8,3,0,0,0,experience,0,0,1,1,0,-2,0,0,8,0.108707,0,120,12,2,0,0,0,0,4,0.389839,0,-1,1,different
24,4,3,10,1,8,0.134427,1,5,210,0,58,11,6,0,0,0,video,4,0.389839,1,0,1,4,10,1,5,0.08089,1,5,206,0,43,8,4,0,0,0,video,4,0.396258,1,0,1,-1,0,0,3,0.053537,0,4,15,3,2,0,0,0,0,-0.006419,0,0,0,different
15,2,3,5,0.622466,1,0.008831,1,5,145,0,28,6,2,223,53,4,reading,0,0,1,1,0,5,8,0.874388,1,0.014836,1,5,161,0,49,11,2,133,29,3,others,0,0,1,0,0,-2,-3,-0.251922,0,-0.006006,0,-16,-21,-5,0,90,24,1,0,0,0,1,0,different
30,6,5,9,0.931341,12,0.226586,1,5,250,0,49,10,6,0,0,0,image,5,0.629955,1,0,1,2,10,1,9,0.213117,1,5,338,0,37,8,6,369,70,50,image,8,0.687682,1,0,1,3,-1,-0.068659,3,0.013469,0,-88,12,2,0,-369,-70,-50,-3,-0.057726,0,0,0,tie
24,3,4,9,0.938001,12,0.160369,1,5,176,0,45,7,3,0,0,0,news,1,0.103508,1,0,1,4,7,0.770852,1,0.015969,1,5,87,0,88,17,1,220,50,2,organic,0,0,0,0,0,0,2,0.16715,11,0.1444,0,89,-43,-10,2,-220,-50,-2,1,0.103508,1,0,1,different
30,5,5,8,0.868319,7,0.113934,1,5,210,0,64,12,5,0,0,0,video,4,0.389839,1,0,1,3,5,0.625947,5,0.094525,1,5,206,0,49,9,5,0,0,0,video,4,0.396258,1,0,1,2,3,0.242372,2,0.01941,0,4,15,3,0,0,0,0,0,-0.006419,0,0,0,different
12,2,4,8,0.87304,6,0.103635,1,5,169,0,19,4,2,456,100,4,encyclopedia,1,0.186314,1,0,1,4,9,0.933128,2,0.015951,1,5,185,0,65,13,4,289,65,2,others,1,0.013857,1,0,1,0,-1,-0.060089,4,0.087684,0,-16,-46,-9,-2,167,35,2,0,0.172456,0,0,0,tie
21,3,3,6,0.771965,5,0.058829,1,5,251,0,0,0,0,0,0,0,forum,0,0,1,0,0,5,9,0.93821,6,0.02454,1,5,279,0,67,11,4,0,0,0,others,5,0.058651,1,0,1,-2,-3,-0.166245,-1,0.034289,0,-28,-67,-11,-4,0,0,0,-5,-0.058651,0,0,-1,different
18,3,4,8,0.862571,10,0.148726,1,5,243,0,31,6,3,0,0,0,experience,4,0.3406,1,1,1,6,9,0.928277,1,0.014995,1,5,90,0,31,6,3,0,0,0,experience,0,0,1,1,0,-2,-1,-0.065706,9,0.133731,0,153,0,0,0,0,0,0,4,0.3406,0,0,1,different
22,5,5,9,0.931962,10,0.162692,1,5,85,0,29,10,4,185,49,11,reading,0,0,1,0,0,4,8,0.822991,0,0,1,5,112,0,70,16,10,0,0,0,video,0,0,1,1,0,1,1,0.108971,10,0.162692,0,-27,-41,-6,-6,185,49,11,0,0,0,-1,0,tie
15,3,4,7,0.784992,9,0.155501,1,5,169,0,22,5,3,502,104,3,encyclopedia,1,0.186314,1,0,1,6,10,1,5,0.082476,1,5,75,0,35,8,3,0,0,0,others,0,0,1,0,0,-2,-3,-0.215008,4,0.073024,0,94,-13,-3,0,502,104,3,1,0.186314,0,0,1,different
18,3,2,10,1,9,0.134648,1,5,210,0,52,10,5,0,0,0,video,4,0.389839,1,0,1,3,10,1,4,0.071105,1,5,112,0,44,9,4,0,0,0,video,0,0,1,1,0,-1,0,0,5,0.063543,0,98,8,1,1,0,0,0,4,0.389839,0,-1,1,different
15,3,5,9,0.927966,7,0.103114,1,5,129,0,26,6,3,286,58,7,encyclopedia,1,0.158655,1,0,1,6,7,0.880822,4,0.081614,1,5,401,0,82,21,6,944,193,33,others,4,0.297148,1,0,1,-1,2,0.047144,3,0.0215,0,-272,-56,-15,-3,-658,-135,-26,-3,-0.138493,0,0,0,different
21,3,4,10,1,1,0.02176,1,5,109,0,28,5,3,0,0,0,encyclopedia,0,0,1,0,0,3,7,0.783761,1,0.01507,1,5,133,0,28,5,3,0,0,0,others,0,0,1,0,0,1,3,0.216239,0,0.006691,0,-24,0,0,0,0,0,0,0,0,0,0,0,different
12,2,4,10,1,4,0.093536,1,5,211,0,37,7,2,0,0,0,gps_map,1,0.396994,1,0,1,4,5,0.727955,4,0.100446,1,5,87,0,36,7,2,240,45,2,organic,0,0,0,0,0,0,5,0.272045,0,-0.00691,0,124,1,0,0,-240,-45,-2,1,0.396994,1,0,1,different
27,5,3,8,0.857741,7,0.118524,1,5,154,0,46,9,5,0,0,0,image,3,0.481582,1,0,1,3,8,0.862233,9,0.194959,1,5,315,0,34,7,5,426,72,43,image,7,0.666205,1,0,1,0,0,-0.004492,-2,-0.076435,0,-161,12,2,0,-426,-72,-43,-4,-0.184623,0,0,0,different
30,6,3,5,0.623103,10,0.139742,1,5,243,0,71,19,8,0,0,0,others,6,0.34421,1,0,1,4,6,0.708298,1,0.015247,1,5,90,0,93,19,23,0,0,0,image_text,0,0,1,0,0,-1,-1,-0.085196,9,0.124496,0,153,-22,0,-15,0,0,0,6,0.34421,0,0,1,different
16,3,2,10,1,13,0.200389,1,5,210,0,50,10,3,0,0,0,video,4,0.389839,1,0,1,3,6,0.699482,5,0.086199,1,5,206,0,35,7,3,0,0,0,video,4,0.396258,1,0,1,-1,4,0.300518,8,0.11419,0,4,15,3,0,0,0,0,0,-0.006419,0,0,0,tie
25,4,4,9,0.939887,10,0.148241,1,5,435,0,62,10,1,264,55,2,others,4,0.22439,1,0,1,4,9,0.933435,5,0.076372,1,5,92,0,85,16,4,0,0,0,video,0,0,1,0,0,0,0,0.006451,5,0.071869,0,343,-23,-6,-3,264,55,2,4,0.22439,0,0,1,different
21,4,3,6,0.694444,8,0.125521,1,5,145,0,25,5,3,193,43,6,reading,0,0,1,0,0,3,6,0.666027,0,0,1,5,178,0,36,9,3,0,0,0,reading,0,0,1,0,0,0,0,0.028418,8,0.125521,0,-33,-11,-4,0,193,43,6,0,0,0,0,0,different
15,3,4,8,0.864757,10,0.157095,1,5,85,0,49,11,3,213,43,6,organic,0,0,0,1,0,5,9,0.928218,5,0.082358,1,5,90,0,49,11,3,0,0,0,image_text,0,0,1,1,0,-1,-1,-0.06346,5,0.074737,0,-5,0,0,0,213,43,6,0,0,-1,0,0,different
12,2,6,8,0.879774,12,0.180159,1,5,343,0,89,18,3,298,71,1,video,1,0.105569,1,0,1,5,10,1,11,0.190412,1,5,177,0,46,9,2,0,0,0,others,1,0.17169,1,0,1,1,-2,-0.120226,1,-0.010253,0,166,43,9,1,298,71,1,0,-0.066121,0,0,0,different
19,4,3,5,0.58577,4,0.06927,1,5,129,0,35,8,3,313,62,3,encyclopedia,1,0.158655,1,0,1,2,8,0.847902,1,0.0159,1,5,90,0,94,20,11,0,0,0,image_text,0,0,1,0,0,1,-3,-0.262132,3,0.05337,0,39,-59,-12,-8,313,62,3,1,0.158655,0,0,1,different
25,5,2,2,0.386953,0,0,1,5,165,0,40,8,3,218,53,7,reading,0,0,1,0,0,3,3,0.460585,1,0.016111,1,5,156,0,42,10,3,0,0,0,reading,0,0,1,0,0,-1,-1,-0.073632,-1,-0.016111,0,9,-2,-2,0,218,53,7,0,0,0,0,0,tie
16,3,4,7,0.764567,9,0.131579,1,5,86,0,69,14,2,198,50,4,organic,0,0,0,0,0,5,9,0.916587,0,0,1,5,90,0,77,13,3,0,0,0,image_text,0,0,1,0,0,-1,-2,-0.15202,9,0.131579,0,-4,-8,1,-1,198,50,4,0,0,-1,0,0,different
9,1,5,8,0.86018,6,0.08928,1,5,129,0,16,3,1,273,55,2,encyclopedia,1,0.158655,1,0,1,5,9,0.965936,14,0.057325,1,5,1063,0,47,9,1,1402,251,29,others,8,0.02463,1,0,1,0,-1,-0.105756,-8,0.031955,0,-934,-31,-6,0,-1129,-196,-27,-7,0.134025,0,0,0,different
21,4,3,4,0.497041,3,0.053454,1,5,165,0,49,13,3,221,52,5,reading,0,0,1,0,0,2,8,0.826693,0,0,1,5,178,0,35,8,3,0,0,0,reading,0,0,1,0,0,1,-4,-0.329652,3,0.053454,0,-13,14,5,0,221,52,5,0,0,0,0,0,different
18,5,3,4,0.519774,3,0.061415,1,5,169,0,25,7,5,444,95,15,encyclopedia,1,0.186314,1,0,1,3,8,0.909469,0,0,1,5,112,0,25,7,4,0,0,0,reading,0,0,1,0,0,0,-4,-0.389695,3,0.061415,0,57,0,0,1,444,95,15,1,0.186314,0,0,1,different
18,3,1,5,0.559585,5,0.087399,1,5,85,0,88,18,3,175,34,4,organic,0,0,0,0,0,2,5,0.552929,0,0,1,5,178,0,70,10,2,0,0,0,reading,0,0,1,0,0,-1,0,0.006656,5,0.087399,0,-93,18,8,1,175,34,4,0,0,-1,0,0,different
18,3,3,7,0.765625,3,0.046511,1,5,168,0,61,15,3,228,54,8,reading,0,0,1,0,0,5,6,0.731895,1,0.014013,1,5,178,0,38,8,3,0,0,0,reading,0,0,1,1,0,-2,1,0.03373,2,0.032498,0,-10,23,7,0,228,54,8,0,0,0,-1,0,different
