query	baidu_reciprocal_of_the_rank_of_the_first_identical_url	baidu_average_of_reciprocal_of_the_rank_of_the_identical_urls	baidu_fraction_of_identical_urls_first_screen	baidu_had_identical_url_first_screen	baidu_fraction_of_identical_urls_other_screens	baidu_had_identical_url_other_screens	sogou_reciprocal_of_the_rank_of_the_first_identical_url	sogou_average_of_reciprocal_of_the_rank_of_the_identical_urls	sogou_fraction_of_identical_urls_first_screen	sogou_had_identical_url_first_screen	sogou_fraction_of_identical_urls_other_screens	sogou_had_identical_url_other_screens	delta_reciprocal_of_the_rank_of_the_first_identical_url	delta_average_of_reciprocal_of_the_rank_of_the_identical_urls	delta_fraction_of_identical_urls_first_screen	delta_had_identical_url_first_screen	delta_fraction_of_identical_urls_other_screens	delta_had_identical_url_other_screens	
红与黑读后感	1.0	0.456666666667	1.0	1	0.0	0	0.5	0.243571428571	0.5	1	0.5	1	0.5	0.213095238095	0.5	0	-0.5	-1	
photoshop+cs3中文版	0.166666666667	0.145833333333	0.0	0	0.4	1	0.142857142857	0.126984126984	0.0	0	0.4	1	0.0238095238095	0.0188492063492	0.0	0	0.0	0	
南国早报	0.333333333333	0.238095238095	0.2	1	0.2	1	0.333333333333	0.222222222222	0.2	1	0.2	1	0.0	0.015873015873	0.0	0	0.0	0	
学会合作第二段仿写	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.25	1	0.0	0	0.5	0.5	-0.05	0	0.0	0	
保定市直隶花园楼盘	1.0	1.0	0.2	1	0.0	0	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.888888888889	0.888888888889	0.2	1	-0.166666666667	-1	
德云社2015封箱完整版	1.0	0.666666666667	0.5	1	0.0	0	1.0	0.75	0.4	1	0.0	0	0.0	-0.0833333333333	0.1	0	0.0	0	
关联词大全	1.0	0.445833333333	0.8	1	0.0	0	0.333333333333	0.178075396825	0.25	1	0.5	1	0.666666666667	0.267757936508	0.55	0	-0.5	-1	
三揭皇榜	0.25	0.179166666667	0.0	0	0.571428571429	1	0.166666666667	0.136408730159	0.0	0	0.666666666667	1	0.0833333333333	0.0427579365079	0.0	0	-0.0952380952381	0	
消费税纳税申报表下载	1.0	0.75	0.4	1	0.0	0	0.333333333333	0.25	0.2	1	0.2	1	0.666666666667	0.5	0.2	0	-0.2	-1	
金地格林东郡	1.0	0.481481481481	0.666666666667	1	0.142857142857	1	0.5	0.275	0.5	1	0.25	1	0.5	0.206481481481	0.166666666667	0	-0.107142857143	0	
1997年巴西对阵法国，卡洛斯的重炮任意球	0.142857142857	0.142857142857	0.0	0	0.2	1	0.1	0.1	0.0	0	0.166666666667	1	0.0428571428571	0.0428571428571	0.0	0	0.0333333333333	0	
cf战队名字英文	1.0	0.430555555556	0.2	1	0.4	1	0.333333333333	0.214285714286	0.2	1	0.4	1	0.666666666667	0.21626984127	0.0	0	0.0	0	
photoshop破解版下载	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
罗丹曾说过美是到处都有的	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
广西最低工资标准2015	1.0	0.533333333333	0.4	1	0.2	1	0.5	0.297619047619	0.333333333333	1	0.25	1	0.5	0.235714285714	0.0666666666667	0	-0.05	0	
3dmax2010中文版下载64位	0.5	0.5	0.25	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.5	-0.5	0.05	0	0.0	0	
个子矮微胖的穿啥衣服	0.25	0.25	0.25	1	0.0	0	0.5	0.5	0.25	1	0.0	0	-0.25	-0.25	0.0	0	0.0	0	
春天在说话伴奏	1.0	0.55	0.166666666667	1	0.25	1	1.0	0.666666666667	0.333333333333	1	0.0	0	0.0	-0.116666666667	-0.166666666667	0	0.25	1	
学习标兵申请书	1.0	0.489583333333	0.6	1	0.2	1	1.0	0.4625	0.75	1	0.166666666667	1	0.0	0.0270833333333	-0.15	0	0.0333333333333	0	
青岛理工大学	0.25	0.25	0.0	0	0.142857142857	1	0.142857142857	0.142857142857	0.0	0	0.142857142857	1	0.107142857143	0.107142857143	0.0	0	0.0	0	
终极一班	0.25	0.25	0.0	0	0.125	1	0.5	0.5	0.333333333333	1	0.0	0	-0.25	-0.25	-0.333333333333	-1	0.125	1	
nvidia显卡驱动下载	1.0	0.625	0.4	1	0.0	0	0.5	0.375	0.5	1	0.0	0	0.5	0.25	-0.1	0	0.0	0	
幼儿园看图编故事	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
上海地铁15号线最新线路图	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
gta5联机	0.5	0.375	0.5	1	0.0	0	0.5	0.305555555556	0.2	1	0.2	1	0.0	0.0694444444444	0.3	0	-0.2	-1	
2015国务院3号文件	1.0	0.55	0.2	1	0.2	1	0.2	0.155555555556	0.0	0	0.333333333333	1	0.8	0.394444444444	0.2	1	-0.133333333333	0	
辛亥革命观后感	0.333333333333	0.231481481481	0.4	1	0.2	1	0.5	0.297619047619	0.5	1	0.166666666667	1	-0.166666666667	-0.0661375661376	-0.1	0	0.0333333333333	0	
国内外农村生活的资料	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.2	0.2	0.2	1	0.0	0	-0.0571428571429	-0.0571428571429	-0.2	-1	0.166666666667	1	
2015退休涨工资方案	1.0	0.666666666667	0.4	1	0.0	0	0.5	0.3125	0.2	1	0.2	1	0.5	0.354166666667	0.2	0	-0.2	-1	
奥黛丽赫本最经典照片	0.333333333333	0.333333333333	0.2	1	0.0	0	0.25	0.25	0.166666666667	1	0.0	0	0.0833333333333	0.0833333333333	0.0333333333333	0	0.0	0	
魂斗罗4铁血兵团无敌	1.0	0.583333333333	0.25	1	0.166666666667	1	0.5	0.416666666667	0.5	1	0.0	0	0.5	0.166666666667	-0.25	0	0.166666666667	1	
南方全球	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
优酷下载器	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
ps做立体字	0.5	0.361111111111	0.75	1	0.0	0	1.0	0.533333333333	0.5	1	0.166666666667	1	-0.5	-0.172222222222	0.25	0	-0.166666666667	-1	
嘉善取力器	1.0	1.0	0.2	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.25	1	0.857142857143	0.857142857143	0.2	1	-0.25	-1	
魔方格	0.333333333333	0.333333333333	0.25	1	0.0	0	0.2	0.2	0.0	0	0.142857142857	1	0.133333333333	0.133333333333	0.25	1	-0.142857142857	-1	
淘宝天天特价报名要求	0.166666666667	0.154761904762	0.0	0	0.333333333333	1	1.0	0.625	0.4	1	0.0	0	-0.833333333333	-0.470238095238	-0.4	-1	0.333333333333	1	
闪字在线制作	0.333333333333	0.291666666667	0.4	1	0.0	0	0.2	0.183333333333	0.2	1	0.2	1	0.133333333333	0.108333333333	0.2	0	-0.2	-1	
CBA四川天津群殴	1.0	1.0	0.2	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.166666666667	1	0.857142857143	0.857142857143	0.2	1	-0.166666666667	-1	
2015年滞涨股一览	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
奖状格式	0.333333333333	0.261111111111	0.333333333333	1	0.285714285714	1	0.333333333333	0.214285714286	0.2	1	0.4	1	0.0	0.0468253968254	0.133333333333	0	-0.114285714286	0	
dnf元素爆破师刷图加点	1.0	0.566666666667	0.5	1	0.166666666667	1	1.0	0.583333333333	0.6	1	0.0	0	0.0	-0.0166666666667	-0.1	0	0.166666666667	1	
qq会员中心	1.0	0.571428571429	0.2	1	0.2	1	0.5	0.416666666667	0.4	1	0.0	0	0.5	0.154761904762	-0.2	0	0.2	1	
阿盟地震	0.142857142857	0.142857142857	0.0	0	0.2	1	1.0	1.0	0.2	1	0.0	0	-0.857142857143	-0.857142857143	-0.2	-1	0.2	1	
dnf大叔二觉哪个厉害	0.5	0.321428571429	0.333333333333	1	0.142857142857	1	0.25	0.225	0.25	1	0.166666666667	1	0.25	0.0964285714286	0.0833333333333	0	-0.0238095238095	0	
下旋球	0.25	0.180555555556	0.0	0	0.285714285714	1	0.5	0.333333333333	0.25	1	0.166666666667	1	-0.25	-0.152777777778	-0.25	-1	0.119047619048	0	
设计师简历	0.25	0.196428571429	0.0	0	0.285714285714	1	0.25	0.225	0.4	1	0.0	0	0.0	-0.0285714285714	-0.4	-1	0.285714285714	1	
数据恢复软件	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
档案在自己手里怎么办	0.333333333333	0.266666666667	0.333333333333	1	0.142857142857	1	1.0	0.55	0.25	1	0.166666666667	1	-0.666666666667	-0.283333333333	0.0833333333333	0	-0.0238095238095	0	
战地2修改器	0.333333333333	0.291666666667	0.4	1	0.0	0	0.333333333333	0.25	0.25	1	0.166666666667	1	0.0	0.0416666666667	0.15	0	-0.166666666667	-1	
欢乐英雄转大赛版	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
童装品牌排行榜	0.333333333333	0.266666666667	0.4	1	0.0	0	0.142857142857	0.133928571429	0.0	0	0.4	1	0.190476190476	0.132738095238	0.4	1	-0.4	-1	
hp1008打印机驱动下载	1.0	0.494047619048	0.6	1	0.2	1	1.0	0.494047619048	0.6	1	0.2	1	0.0	0.0	0.0	0	0.0	0	
断喉剑	0.5	0.264583333333	0.5	1	0.333333333333	1	0.333333333333	0.227083333333	0.5	1	0.333333333333	1	0.166666666667	0.0375	0.0	0	0.0	0	
凯立德导航升级免费版	0.25	0.25	0.2	1	0.0	0	0.5	0.5	0.2	1	0.0	0	-0.25	-0.25	0.0	0	0.0	0	
东风风行S500即将面市	0.333333333333	0.333333333333	0.25	1	0.0	0	0.25	0.25	0.25	1	0.0	0	0.0833333333333	0.0833333333333	0.0	0	0.0	0	
笔记本电脑定时关机怎么设置	1.0	1.0	0.25	1	0.0	0	0.5	0.5	0.5	1	0.0	0	0.5	0.5	-0.25	0	0.0	0	
描写雨景的作文	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
苹果5s怎么设置铃声	1.0	0.583333333333	0.25	1	0.166666666667	1	1.0	0.75	0.666666666667	1	0.0	0	0.0	-0.166666666667	-0.416666666667	0	0.166666666667	1	
林黛玉进贾府教案	0.5	0.263888888889	0.6	1	0.4	1	1.0	0.428888888889	0.8	1	0.2	1	-0.5	-0.165	-0.2	0	0.2	0	
金刚结的编法图解	0.5	0.285714285714	0.5	1	0.375	1	0.5	0.230158730159	0.25	1	0.5	1	0.0	0.0555555555556	0.25	0	-0.125	0	
台湾宝岛导航	0.333333333333	0.333333333333	0.166666666667	1	0.0	0	0.333333333333	0.333333333333	0.2	1	0.0	0	0.0	0.0	-0.0333333333333	0	0.0	0	
怎么练肌肉	1.0	0.555555555556	0.333333333333	1	0.142857142857	1	1.0	0.75	0.666666666667	1	0.0	0	0.0	-0.194444444444	-0.333333333333	0	0.142857142857	1	
qq三国名字大全	0.125	0.125	0.0	0	0.2	1	0.25	0.25	0.166666666667	1	0.0	0	-0.125	-0.125	-0.166666666667	-1	0.2	1	
制作视频的免费软件	0.333333333333	0.266666666667	0.333333333333	1	0.142857142857	1	0.333333333333	0.291666666667	0.0	0	0.25	1	0.0	-0.025	0.333333333333	1	-0.107142857143	0	
福睿斯油耗	0.5	0.5	0.25	1	0.0	0	0.25	0.25	0.0	0	0.142857142857	1	0.25	0.25	0.25	1	-0.142857142857	-1	
国内邮政小包快递单号	0.5	0.333333333333	0.2	1	0.2	1	1.0	0.6	0.333333333333	1	0.0	0	-0.5	-0.266666666667	-0.133333333333	0	0.2	1	
最近三河燕郊新闻	1.0	1.0	0.2	1	0.0	0	0.25	0.25	0.166666666667	1	0.0	0	0.75	0.75	0.0333333333333	0	0.0	0	
天津航母主题公园	0.2	0.1625	0.0	0	0.285714285714	1	0.2	0.15	0.0	0	0.285714285714	1	0.0	0.0125	0.0	0	0.0	0	
360游戏保险箱	1.0	1.0	0.25	1	0.0	0	0.5	0.5	0.25	1	0.0	0	0.5	0.5	0.0	0	0.0	0	
内热的症状	0.333333333333	0.25	0.333333333333	1	0.142857142857	1	1.0	0.75	0.5	1	0.0	0	-0.666666666667	-0.5	-0.166666666667	0	0.142857142857	1	
味可滋鹿晗	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
现金流量表模板+xls	0.25	0.25	0.166666666667	1	0.0	0	0.2	0.2	0.0	0	0.166666666667	1	0.05	0.05	0.166666666667	1	-0.166666666667	-1	
我的公主国语版	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
描写眼睛的优美句子	0.5	0.416666666667	0.4	1	0.0	0	0.25	0.225	0.4	1	0.0	0	0.25	0.191666666667	0.0	0	0.0	0	
关于团结的歌曲	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
三十年战友聚会发言稿	1.0	0.472222222222	0.4	1	0.2	1	0.333333333333	0.195767195767	0.2	1	0.4	1	0.666666666667	0.276455026455	0.2	0	-0.2	0	
dnf活动专区	0.5	0.333333333333	0.2	1	0.2	1	0.25	0.175	0.2	1	0.2	1	0.25	0.158333333333	0.0	0	0.0	0	
黄金岛历险记	0.333333333333	0.266666666667	0.25	1	0.166666666667	1	0.25	0.225	0.0	0	0.285714285714	1	0.0833333333333	0.0416666666667	0.25	1	-0.119047619048	0	
公务员辞职规定	0.5	0.375	0.4	1	0.0	0	0.5	0.3125	0.25	1	0.166666666667	1	0.0	0.0625	0.15	0	-0.166666666667	-1	
恒星科技	1.0	0.447619047619	0.5	1	0.25	1	1.0	0.453703703704	0.5	1	0.285714285714	1	0.0	-0.00608465608466	0.0	0	-0.0357142857143	0	
世纪购	0.25	0.25	0.0	0	0.125	1	0.25	0.25	0.2	1	0.0	0	0.0	0.0	-0.2	-1	0.125	1	
医疗机构设置申请书	1.0	0.75	0.4	1	0.0	0	1.0	0.666666666667	0.4	1	0.0	0	0.0	0.0833333333333	0.0	0	0.0	0	
苏打水	0.5	0.333333333333	0.333333333333	1	0.142857142857	1	0.5	0.375	0.333333333333	1	0.142857142857	1	0.0	-0.0416666666667	0.0	0	0.0	0	
制药与检验类专业	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
火影忍者壁纸	0.5	0.26875	0.5	1	0.375	1	0.333333333333	0.200297619048	0.333333333333	1	0.428571428571	1	0.166666666667	0.0684523809524	0.166666666667	0	-0.0535714285714	0	
支付宝登录入口	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.2	1	0.0	0	0.0	0.0	0.05	0	0.0	0	
别克英朗xt	0.5	0.305555555556	0.333333333333	1	0.285714285714	1	0.25	0.197619047619	0.0	0	0.375	1	0.25	0.107936507937	0.333333333333	1	-0.0892857142857	0	
狼图腾下载迅雷	1.0	1.0	0.2	1	0.0	0	0.5	0.5	0.25	1	0.0	0	0.5	0.5	-0.05	0	0.0	0	
丽文正经话2015	0.5	0.321428571429	0.166666666667	1	0.25	1	1.0	0.555555555556	0.2	1	0.2	1	-0.5	-0.234126984127	-0.0333333333333	0	0.05	0	
逆战boss大全	0.5	0.325396825397	0.5	1	0.166666666667	1	0.333333333333	0.211111111111	0.333333333333	1	0.25	1	0.166666666667	0.114285714286	0.166666666667	0	-0.0833333333333	0	
唐唐big笑工坊2015	0.333333333333	0.333333333333	0.0	0	0.125	1	0.166666666667	0.166666666667	0.0	0	0.125	1	0.166666666667	0.166666666667	0.0	0	0.0	0	
大排档利润	1.0	0.75	0.333333333333	1	0.0	0	1.0	0.5625	0.2	1	0.2	1	0.0	0.1875	0.133333333333	0	-0.2	-1	
久游一卡通	1.0	0.420833333333	0.5	1	0.25	1	1.0	0.445833333333	0.666666666667	1	0.0	0	0.0	-0.025	-0.166666666667	0	0.25	1	
葱油饼	0.5	0.416666666667	0.5	1	0.125	1	0.25	0.196428571429	0.25	1	0.166666666667	1	0.25	0.220238095238	0.25	0	-0.0416666666667	0	
理工附中分校怎么样	0.25	0.225	0.4	1	0.0	0	0.5	0.416666666667	0.5	1	0.0	0	-0.25	-0.191666666667	-0.1	0	0.0	0	
中华鲟	0.333333333333	0.333333333333	0.25	1	0.0	0	0.25	0.25	0.0	0	0.142857142857	1	0.0833333333333	0.0833333333333	0.25	1	-0.142857142857	-1	
163邮箱登陆	0.5	0.416666666667	0.5	1	0.0	0	0.5	0.333333333333	0.25	1	0.166666666667	1	0.0	0.0833333333333	0.25	0	-0.166666666667	-1	
云南自助游	1.0	1.0	0.5	1	0.0	0	0.25	0.25	0.0	0	0.125	1	0.75	0.75	0.5	1	-0.125	-1	
傲慢与偏见	0.5	0.321428571429	0.25	1	0.2	1	0.333333333333	0.291666666667	0.333333333333	1	0.166666666667	1	0.166666666667	0.0297619047619	-0.0833333333333	0	0.0333333333333	0	
8010豹子号	0.333333333333	0.333333333333	0.2	1	0.0	0	0.125	0.125	0.0	0	0.2	1	0.208333333333	0.208333333333	0.2	1	-0.2	-1	
国漫排行榜	0.2	0.2	0.0	0	0.166666666667	1	0.166666666667	0.166666666667	0.0	0	0.2	1	0.0333333333333	0.0333333333333	0.0	0	-0.0333333333333	0	
送东阳马生序	0.125	0.125	0.0	0	0.2	1	0.111111111111	0.111111111111	0.0	0	0.166666666667	1	0.0138888888889	0.0138888888889	0.0	0	0.0333333333333	0	
刀塔传奇噩梦远征国家队	0.125	0.125	0.0	0	0.2	1	1.0	1.0	0.2	1	0.0	0	-0.875	-0.875	-0.2	-1	0.2	1	
龙氏正骨	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
建筑设计防火规范2014下载	0.166666666667	0.166666666667	0.0	0	0.2	1	0.142857142857	0.142857142857	0.0	0	0.2	1	0.0238095238095	0.0238095238095	0.0	0	0.0	0	
腾讯自选股电脑版下载	1.0	0.412037037037	0.2	1	0.4	1	0.5	0.305555555556	0.5	1	0.0	0	0.5	0.106481481481	-0.3	0	0.4	1	
我的世界服务器地址	1.0	0.611111111111	0.6	1	0.0	0	1.0	0.555555555556	0.4	1	0.2	1	0.0	0.0555555555556	0.2	0	-0.2	-1	
开淘宝店怎么找货源	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.25	1	0.0	0	0.0	0.0	0.0	0	0.0	0	
英雄联盟生日礼物怎么领取	0.5	0.219444444444	0.2	1	0.6	1	0.5	0.271825396825	0.5	1	0.333333333333	1	0.0	-0.052380952381	-0.3	0	0.266666666667	0	
沈阳电视台	0.125	0.125	0.0	0	0.166666666667	1	0.111111111111	0.111111111111	0.0	0	0.2	1	0.0138888888889	0.0138888888889	0.0	0	-0.0333333333333	0	
英雄联盟维护公告在哪看	0.5	0.5	0.2	1	0.0	0	0.142857142857	0.142857142857	0.0	0	0.2	1	0.357142857143	0.357142857143	0.2	1	-0.2	-1	
毛家红烧肉	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
下载2003金山打字	0.2	0.151322751323	0.0	0	0.5	1	0.2	0.155952380952	0.2	1	0.4	1	0.0	-0.00462962962963	-0.2	-1	0.1	0	
动物园术士卡组	0.166666666667	0.138888888889	0.0	0	0.333333333333	1	0.5	0.3	0.2	1	0.2	1	-0.333333333333	-0.161111111111	-0.2	-1	0.133333333333	0	
婚礼男方父亲经典致辞	0.166666666667	0.154761904762	0.0	0	0.4	1	0.2	0.1625	0.2	1	0.2	1	-0.0333333333333	-0.0077380952381	-0.2	-1	0.2	0	
儿童戏曲大全	0.166666666667	0.133333333333	0.0	0	0.333333333333	1	0.142857142857	0.121428571429	0.0	0	0.5	1	0.0238095238095	0.0119047619048	0.0	0	-0.166666666667	0	
华夏全球精选	0.166666666667	0.166666666667	0.0	0	0.142857142857	1	0.142857142857	0.142857142857	0.0	0	0.2	1	0.0238095238095	0.0238095238095	0.0	0	-0.0571428571429	0	
国发2015年3号全文	1.0	0.477777777778	0.333333333333	1	0.25	1	1.0	0.45	0.4	1	0.2	1	0.0	0.0277777777778	-0.0666666666667	0	0.05	0	
梦幻西游手游地府宝石	1.0	0.6	0.25	1	0.166666666667	1	0.5	0.416666666667	0.5	1	0.0	0	0.5	0.183333333333	-0.25	0	0.166666666667	1	
冰川时代3	0.5	0.35	0.333333333333	1	0.142857142857	1	0.166666666667	0.145833333333	0.0	0	0.333333333333	1	0.333333333333	0.204166666667	0.333333333333	1	-0.190476190476	0	
李钟硕穿的鞋子	1.0	1.0	0.2	1	0.0	0	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.666666666667	0.666666666667	-0.133333333333	0	0.0	0	
give+it+up攻略	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
怎么贴双眼皮贴	0.25	0.25	0.0	0	0.142857142857	1	0.333333333333	0.333333333333	0.25	1	0.0	0	-0.0833333333333	-0.0833333333333	-0.25	-1	0.142857142857	1	
海藻面膜	0.5	0.5	0.25	1	0.0	0	0.5	0.5	0.333333333333	1	0.0	0	0.0	0.0	-0.0833333333333	0	0.0	0	
武媚娘传奇台湾版	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
怎么把电脑上的视频传到苹果手机上	0.5	0.289583333333	0.5	1	0.375	1	1.0	0.360714285714	0.25	1	0.5	1	-0.5	-0.071130952381	0.25	0	-0.125	0	
广电局封杀动漫	0.5	0.5	0.25	1	0.0	0	0.2	0.2	0.0	0	0.166666666667	1	0.3	0.3	0.25	1	-0.166666666667	-1	
十一运夺金追号计算器	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
炸馓子的做法	0.142857142857	0.133928571429	0.0	0	0.285714285714	1	0.2	0.155555555556	0.0	0	0.285714285714	1	-0.0571428571429	-0.021626984127	0.0	0	0.0	0	
压强教学设计+一等奖	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
收针方法	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
hypersnap破解版	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
战龙三国坐骑进阶数据	1.0	0.555555555556	0.5	1	0.0	0	1.0	0.611111111111	0.75	1	0.0	0	0.0	-0.0555555555556	-0.25	0	0.0	0	
北京万科蓝山咖啡厅	0.2	0.1625	0.2	1	0.2	1	0.25	0.225	0.4	1	0.0	0	-0.05	-0.0625	-0.2	0	0.2	1	
see+you+again歌词中文	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
杨建平昆仑绝最新比赛	0.2	0.2	0.2	1	0.0	0	1.0	1.0	0.2	1	0.0	0	-0.8	-0.8	0.0	0	0.0	0	
北京旅游地图高清版	0.5	0.24537037037	0.2	1	0.4	1	0.5	0.319444444444	0.4	1	0.2	1	0.0	-0.0740740740741	-0.2	0	0.2	0	
会计报表附注模板	1.0	0.527777777778	0.6	1	0.0	0	1.0	0.547619047619	0.5	1	0.166666666667	1	0.0	-0.0198412698413	0.1	0	-0.166666666667	-1	
touch炫舞过客	0.5	0.281666666667	0.8	1	0.2	1	0.5	0.29	0.833333333333	1	0.0	0	0.0	-0.00833333333333	-0.0333333333333	0	0.2	1	
徐州保时捷中心	1.0	0.466666666667	0.666666666667	1	0.285714285714	1	0.5	0.209027777778	0.25	1	0.5	1	0.5	0.257638888889	0.416666666667	0	-0.214285714286	0	
增压泵+家用	0.25	0.25	0.25	1	0.0	0	0.5	0.5	0.333333333333	1	0.0	0	-0.25	-0.25	-0.0833333333333	0	0.0	0	
抗日英雄的故事	0.125	0.125	0.0	0	0.142857142857	1	0.166666666667	0.166666666667	0.0	0	0.2	1	-0.0416666666667	-0.0416666666667	0.0	0	-0.0571428571429	0	
会计资格考试题库	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
五年级黑板报花边大全	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
热血江湖SF	0.5	0.5	0.25	1	0.0	0	0.25	0.25	0.166666666667	1	0.0	0	0.25	0.25	0.0833333333333	0	0.0	0	
2015年中考体育项目	0.5	0.24537037037	0.2	1	0.4	1	0.5	0.255952380952	0.25	1	0.333333333333	1	0.0	-0.010582010582	-0.05	0	0.0666666666667	0	
众泰t600运动版	1.0	1.0	0.25	1	0.0	0	1.0	1.0	0.5	1	0.0	0	0.0	0.0	-0.25	0	0.0	0	
古筝名曲	0.333333333333	0.214285714286	0.333333333333	1	0.285714285714	1	1.0	0.5	0.4	1	0.2	1	-0.666666666667	-0.285714285714	-0.0666666666667	0	0.0857142857143	0	
葡萄石价格	0.25	0.25	0.2	1	0.0	0	0.2	0.2	0.0	0	0.125	1	0.05	0.05	0.2	1	-0.125	-1	
mp3下载+免费下载	1.0	0.464285714286	0.4	1	0.2	1	0.5	0.287037037037	0.4	1	0.2	1	0.5	0.177248677249	0.0	0	0.0	0	
跳远加油稿大全	0.333333333333	0.195767195767	0.2	1	0.4	1	0.5	0.305555555556	0.5	1	0.0	0	-0.166666666667	-0.109788359788	-0.3	0	0.4	1	
组织机构代码证	0.166666666667	0.166666666667	0.0	0	0.2	1	0.166666666667	0.166666666667	0.0	0	0.166666666667	1	0.0	0.0	0.0	0	0.0333333333333	0	
obee+v10+手机价格	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
贵州遵义道真县的风景	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
电脑刷钻代码	0.5	0.325396825397	0.4	1	0.2	1	0.5	0.27037037037	0.25	1	0.333333333333	1	0.0	0.0550264550265	0.15	0	-0.133333333333	0	
cs5中文版下载	0.25	0.25	0.25	1	0.0	0	0.166666666667	0.166666666667	0.0	0	0.2	1	0.0833333333333	0.0833333333333	0.25	1	-0.2	-1	
翡翠墨翠无事牌	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
台湾面膜排行榜	1.0	0.555555555556	0.5	1	0.166666666667	1	1.0	0.566666666667	0.6	1	0.0	0	0.0	-0.0111111111111	-0.1	0	0.166666666667	1	
蒙古东征路线图	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
同仁堂药店	0.333333333333	0.333333333333	0.333333333333	1	0.0	0	0.2	0.2	0.0	0	0.142857142857	1	0.133333333333	0.133333333333	0.333333333333	1	-0.142857142857	-1	
微信抢红包群二维码	1.0	0.452777777778	0.5	1	0.333333333333	1	0.333333333333	0.194047619048	0.4	1	0.4	1	0.666666666667	0.25873015873	0.1	0	-0.0666666666667	0	
豆芽的做法	0.5	0.305555555556	0.5	1	0.25	1	0.5	0.24537037037	0.2	1	0.4	1	0.0	0.0601851851852	0.3	0	-0.15	0	
腾讯qq2015	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	
